panjivarecordid,arrivaldate,conname,shpname,con_ciqid,shp_ciqid,hs6,hs2,n_hs6,shpmtorigin,weightkg,valueofgoodsusd,unit,relationship
267716676,2024-03-05,Heidelberg Marterials US Cement Llc,Akcansa Cimento San. Tic. A.S.,,,847989,84,1,Turkey,12150000.0,180282000.0,14.838024691358024,unmatched
274643165,2024-06-30,Trans Carolina Products Llc,Nobian Industries Chemicals B.V.,,,382499,38,1,Netherlands,20000000.0,177820000.0,8.891,unmatched
270261665,2024-04-24,Edward C Levy Co.,Ontario Trap Rock A Division Of,,,611020,61,1,Canada,12972742.0,176987000.0,13.642990818749036,unmatched
270446498,2024-04-27,Edward C Levy Co.,Ontario Trap Rock A Division Of,,,611020,61,1,Canada,12972742.0,176987000.0,13.642990818749036,unmatched
276129772,2024-07-17,Edward C Levy Co.,Ontario Trap Rock,,,842890,84,1,Canada,15000000.0,176055000.0,11.737,unmatched
276129771,2024-07-17,Levy Blue Water Aggregate,Ontario Trap Rock,,,842890,84,1,Canada,15000000.0,176055000.0,11.737,unmatched
289100908,2024-12-18,Tidewater Global Llc,Lava Mining & Quarrying,35572,52743797,610990,61,1,Greece,16500000.0,173019000.0,10.486,arms_length
264912611,2024-01-22,Sulphuric Acid Trading Co. Inc.,,,,871120,87,1,South Korea,13300000.0,170293000.0,12.803984962406014,unmatched
286909383,2024-11-25,Pernod Ricard USA,Martell & Co.,1890110,5579719,220820,22,1,France,13326390.0,170151000.0,12.7679739224201,within_firm
283182323,2024-10-14,Hollingshead Cement Llc,Lafarge Emirates Cement Llc,1939954244,,680610,68,1,United Arab Emirates,25201000.0,169578000.0,6.729018689734534,unmatched
281515003,2024-09-25,,,,,870590,87,1,Canada,12000000.0,165684000.0,13.807,unmatched
281565451,2024-09-26,,,,,870590,87,1,Canada,12000000.0,165684000.0,13.807,unmatched
289556989,2024-12-26,Icl Specialty Products Inc.,Icl Europe Cooperatief U.A.,1828508132,311145261,870323,87,1,Netherlands,11534000.0,164256000.0,14.241026530258367,within_firm
283719344,2024-10-21,Levy Blue Water Aggregate,Ontario Trap Rock,,,842890,84,1,Canada,16000000.0,164160000.0,10.26,unmatched
283929890,2024-10-22,St Marys Cement,Ontario Trap Rock,248830409,,842890,84,1,Canada,16000000.0,164160000.0,10.26,unmatched
281870982,2024-10-01,Valero Marketing And Supply Co.,Valero Energy Inc.,4318170,,870590,87,1,Canada,11834319.0,163396000.0,13.806962614409837,unmatched
